376697.0795,4653168.519,0,0
376751.4359,4653356.281,0,0
376806.5444,4653543.896,0,0
376867.5342,4653729.454,0,0
376934.39,4653910.623,0,0
376968.6422,4654098.401,0,0
377013.7319,4654288.598,0,0
377062.9616,4654477.603,0,0
377118.9434,4654664.431,0,0
377137.0016,4654760.322,0,0
377157.1687,4654855.796,0,0
377179.9394,4654950.688,0,0
377204.3898,4655045.16,0,0
377232.5294,4655138.428,0,0
377256.137,4655233.08,0,0
377283.4362,4655326.731,0,0
377318.3975,4655417.651,0,0
377390.1392,4655432.276,0,0
377421.1894,4655471.198,0,0
377468.1681,4655481.383,0,0
377503.2514,4655514.025,0,0
377532.4873,4655554.333,0,0
377564.2986,4655591.945,0,0
377600.905,4655625.58,0,0
377628.8985,4655665.901,0,0
377635.8945,4655713.949,0,0
377665.5791,4655753.212,0,0
377709.4207,4655763.488,0,0
377746.3599,4655796.943,0,0
377774.2655,4655838.348,0,0
377798.2506,4655881.979,0,0
377811.7584,4655922.683,0,0
377820.2518,4655948.301,0,0
377840.0589,4655988.411,0,0
377848.4773,4656028.2,0,0
377875.8518,4656049.195,0,0
377874.7118,4656090.657,0,0
377914.7268,4656099.976,0,0
377943.1466,4656140.83,0,0
377952.5264,4656180.04,0,0
377992.2485,4656203.263,0,0
378035.145,4656214.349,0,0
378055.3051,4656236.355,0,0
378071.2972,4656261.395,0,0
378084.8439,4656288.02,0,0
378098.569,4656314.551,0,0
378112.9003,4656340.761,0,0
378124.5365,4656368.153,0,0
378137.983,4656394.711,0,0
378152.481,4656420.687,0,0
378167.6039,4656446.342,0,0
378179.2543,4656473.829,0,0
378191.6043,4656500.979,0,0
378206.2118,4656527.037,0,0
378219.8318,4656553.598,0,0
378233.2953,4656580.234,0,0
378247.2523,4656606.633,0,0
378261.5226,4656632.846,0,0
378274.1745,4656659.844,0,0
378289.7274,4656685.344,0,0
378304.4566,4656711.318,0,0
378315.8582,4656738.533,0,0
378325.8331,4656765.978,0,0
378320.8248,4656794.45,0,0
378330.8684,4656822.495,0,0
378347.1562,4656847.302,0,0
378374.1464,4656855.598,0,0
378392.6436,4656875.773,0,0
378403.6998,4656901.88,0,0
378416.5909,4656928.783,0,0
378425.2286,4656956.352,0,0
378439.1768,4656980.66,0,0
378449.6078,4657008.591,0,0
378463.4124,4657035.083,0,0
378477.2173,4657061.575,0,0
378491.0222,4657088.067,0,0
378504.8271,4657114.56,0,0
378517.4636,4657141.626,0,0
378529.9972,4657168.742,0,0
378542.7323,4657195.759,0,0
378556.8514,4657222.085,0,0
378569.0912,4657249.027,0,0
378580.4753,4657276.606,0,0
378593.6779,4657303.084,0,0
378608.6144,4657328.909,0,0
378621.6517,4657355.449,0,0
378633.9896,4657382.647,0,0
378646.0769,4657409.956,0,0
378660.5537,4657436.087,0,0
378676.5305,4657461.326,0,0
378690.7594,4657487.543,0,0
378703.8734,4657514.384,0,0
378716.9875,4657541.224,0,0
378730.0136,4657568.107,0,0
378742.6748,4657595.165,0,0
378758.9063,4657620,0,0
378776.9063,4657628.5,0,0
378795,4657637,0,0
378810.0938,4657644,0,0
378824.5938,4657651,0,0
378838.1875,4657657.5,0,0
378854.9063,4657665.5,0,0
378859.4063,4657655,0,0
378866.5,4657639.5,0,0
378874.5938,4657622,0,0
378896.5,4657617.5,0,0
378877,4657625.5,0,0
378869.8125,4657641,0,0
378862.9063,4657656,0,0
378858.9063,4657666.5,0,0
378864.9063,4657674.5,0,0
378873.8125,4657678.5,0,0
378886.0938,4657679.5,0,0
378890.5,4657669,0,0
378895.1875,4657657.5,0,0
378886.8125,4657639,0,0
378899.8125,4657657,0,0
378893.5,4657673,0,0
378885.5938,4657691.5,0,0
378877.8125,4657710,0,0
378869.0938,4657726,0,0
378863.1875,4657745,0,0
378857.1875,4657764.5,0,0
378851,4657783.5,0,0
378844.6875,4657802.5,0,0
378838.4063,4657821.5,0,0
378829.6875,4657846,0,0
378819.5938,4657843,0,0
378812.5,4657864,0,0
378803.0938,4657881.5,0,0
378809.0938,4657862.5,0,0
378814.3125,4657846.5,0,0
378820.4063,4657827.5,0,0
378826.5938,4657808.5,0,0
378832.8125,4657789.5,0,0
378839,4657770.5,0,0
378842.3125,4657760,0,0
378824.5938,4657754.5,0,0
378808.0938,4657748.5,0,0
378803.9063,4657761.5,0,0
378797.6875,4657780.5,0,0
378791.4063,4657799.5,0,0
378785.1875,4657818.5,0,0
378779,4657837.5,0,0
378768.6875,4657856,0,0
378774.9063,4657836.5,0,0
378779.5938,4657822.5,0,0
378785.6875,4657803.5,0,0
378791.9063,4657784.5,0,0
378798.4063,4657765.5,0,0
378803.0938,4657747.5,0,0
378783.9063,4657742.5,0,0
378766.1875,4657751,0,0
378760.1875,4657770.5,0,0
378754.0938,4657789.5,0,0
378748,4657808.5,0,0
378741.8125,4657827.5,0,0
378735.4063,4657846.5,0,0
378729.0938,4657865.5,0,0
378721.762,4657885.663,0,0
378715.6856,4657903.173,0,0
378710.9063,4657918.5,0,0
378723.3587,4657921.167,0,0
378735.9063,4657920.5,0,0
378755.9063,4657920.5,0,0
378775.6875,4657922,0,0
378795,4657927,0,0
378803.1875,4657929.5,0,0
378799.9063,4657940.5,0,0
378793.5,4657959.5,0,0
378784,4657984.5,0,0
378763.8125,4657984.5,0,0
378763.6875,4657999,0,0
378778.5938,4657999,0,0
378774.6875,4658016,0,0
378749,4658017,0,0
378729.0938,4658018.5,0,0
378709.0938,4658019.5,0,0
378689.1875,4658021.5,0,0
378665.9063,4658022.5,0,0
378666.1875,4658039.5,0,0
378667.3125,4658059.5,0,0
378668.4063,4658074,0,0
378669.4063,4658086.5,0,0
378682.0938,4658086,0,0
378702.0938,4658085,0,0
378722,4658083.5,0,0
378738.1875,4658082.5,0,0
378754,4658082,0,0
378752.5,4658093,0,0
378736.9063,4658094.5,0,0
378716.9063,4658095.5,0,0
378696.9063,4658096,0,0
378681.6875,4658097.5,0,0
378670.5,4658098,0,0
378670.8125,4658111,0,0
378672,4658131,0,0
378673.6875,4658149,0,0
378675,4658162.5,0,0
378688.9063,4658164.5,0,0
378702.9063,4658166,0,0
378717.5938,4658168,0,0
378728.5,4658169.5,0,0
378728.8125,4658183.5,0,0
378729.1875,4658203.5,0,0
378730,4658218,0,0
378746.0938,4658222.5,0,0
378757.5,4658216.5,0,0
378762.0938,4658197.5,0,0
378767.6875,4658178.5,0,0
378773.4063,4658159,0,0
378779.1875,4658140,0,0
378785,4658121,0,0
378790.8125,4658102,0,0
378796.6875,4658082.5,0,0
378802.5,4658063.5,0,0
378808.3125,4658044.5,0,0
378814.1875,4658025.5,0,0
378820,4658006,0,0
378825.8125,4657987,0,0
378831.5938,4657968,0,0
378837.4063,4657948.5,0,0
378843.1875,4657929.5,0,0
378849,4657910.5,0,0
378854.8125,4657891.5,0,0
378860.5,4657872,0,0
378866.3125,4657853,0,0
378871.8125,4657839.5,0,0
378880.5,4657841,0,0
378885.0938,4657827,0,0
378890.5,4657807.5,0,0
378880.1875,4657803,0,0
378887.8125,4657775.5,0,0
378893.6875,4657756.5,0,0
378899.5938,4657737.5,0,0
378905.5,4657718.5,0,0
378911.4063,4657699,0,0
378917.3125,4657680,0,0
378923.1875,4657661,0,0
378929.0938,4657642,0,0
378935,4657622.5,0,0
378940.9063,4657603.5,0,0
378946.4063,4657587.5,0,0
378955.4063,4657591.5,0,0
378949.0938,4657610,0,0
378943.6875,4657627.5,0,0
378950.8125,4657640,0,0
378960.4063,4657657.5,0,0
378967.8125,4657676,0,0
378973.5,4657695,0,0
378978.5938,4657714.5,0,0
378983,4657731.5,0,0
378995.4063,4657780,0,0
379014.5,4657826,0,0
379033.5,4657872,0,0
379055.5,4657917,0,0
379077.6875,4657962,0,0
379102.0938,4658005.5,0,0
379122.4063,4658051,0,0
379139.3125,4658089,0,0
379175,4658182.5,0,0
379212.6875,4658275,0,0
379254.6875,4658366,0,0
379307.9063,4658445,0,0
379372.8125,4658520,0,0
379434.8125,4658593.5,0,0
379491.5,4658675.5,0,0
379553.4063,4658754,0,0
379620.1875,4658828,0,0
379696.5,4658892.5,0,0
379772.0938,4658942.5,0,0
379844.8125,4659009.5,0,0
379903.3125,4659047.5,0,0
379963.3125,4659082.5,0,0
380030.5938,4659044,0,0
380129.5938,4659210.5,0,0
380238.5,4659374,0,0
380320.0938,4659556,0,0
380398.6875,4659740,0,0
380497.8125,4659913,0,0
380579.4063,4660094.5,0,0
380700.1875,4660253.5,0,0
380814.3125,4660418,0,0
380923.4063,4660585.5,0,0
381051.5938,4660737.5,0,0
381187.0938,4660880,0,0
381310.9063,4661011.5,0,0
381535.5938,4660812.5,0,0
381760.4063,4660614,0,0
381985.0938,4660415,0,0
382209.9063,4660216.5,0,0
382434.5938,4660017.5,0,0
382659.3125,4659819,0,0
382884.0938,4659620.5,0,0
383108.8125,4659421.5,0,0
383390.9063,4659172,0,0
383205,4658936.5,0,0
